categoryId,name,description,vehicleType,order,icon,image
688bf07e20d85dee5225632d,ABRAZADERA DEL TUBO DE ESCAPE,Abrazadera del tubo de escape,car,490,exhaust-pipe-clamp,
688bf07e20d85dee5225632d,CINTA DE GOMA DE LA LÍNEA DE ESCAPE,Cinta de goma de la línea de escape,car,491,exhaust-rubber-tape,
688bf07e20d85dee5225632d,ANILLO DE SOPORTE SILENCIADOR,Anillo de soporte de silenciador,car,492,muffler-support-ring,
688bf07e20d85dee5225632d,TURBOCOMPRESOR,Turbocompresor,car,493,turbo,
688bf07e20d85dee5225632d,INTERCOOLER,Intercooler,car,494,intercooler,
688bf07e20d85dee5225632d,JUNTA DE TURBOCOMPRESOR,Junta del turbocompresor,car,495,turbo-gasket,
688bf07e20d85dee5225632d,TRANSDUCTOR DE PRESIÓN,Transductor de presión,car,496,pressure-transducer,
688bf07e20d85dee5225632d,MANGUERA TURBO,Manguera del turbo,car,497,turbo-hose,
688bf07e20d85dee5225632d,SENSOR DE PERSIÓN DE ADMISIÓN,Sensor de presión de admisión,car,498,intake-pressure-sensor,
688bf07e20d85dee5225632d,VÁLVULA DE ALIVIO,Válvula de alivio,car,499,relief-valve,
688bf07e20d85dee5225632d,JUNTA COLECTOR DE ESCAPE,Junta del colector de escape,car,500,exhaust-manifold-gasket,
688bf07e20d85dee5225632d,COLECTORES DE ESCAPE,Colectores de escape,car,501,exhaust-manifold,
688bf07e20d85dee5225632d,SELLADOR DE ESCAPES,Sellador de escapes,car,502,exhaust-sealant,
688bf07e20d85dee5225632d,LÍQUIDO DE ESCAPE DIPESEL / ADBLUE,Líquido de escape diésel / AdBlue,car,503,adblue,
688bf07e20d85dee5225632d,PINTURA DEL MOTOR Y ALTA TEMPERATURA,Pintura del motor y alta temperatura,car,504,high-temp-paint,
688bf07e20d85dee5225632d,LIMPIADOR DEL FILTRO DE PARTÍCULAS,Limpiador del filtro de partículas,car,505,particulate-filter-cleaner,
688bf07e20d85dee5225632d,ALETA DE GASES DE ESCAPE,Aleta de gases de escape,car,506,exhaust-gas-flap,
688bf07e20d85dee5225632d,JUEGO DE MONATAJE CATALIZADO,Juego de montaje de catalizador,car,507,catalytic-converter-mount-kit,
688bf07e20d85dee5225632d,PROTECTOR ANTITÉRMICO,Protector antitérmico,car,508,heat-protector,
688bf07e20d85dee5225632d,KIT DE MONATAJE COLECTOR DE ESCAPE,Kit de montaje de colector de escape,car,509,exhaust-manifold-mount-kit,
688bf07e20d85dee5225632d,JUEGO DE MONTAJE SILENCIADOR,Juego de montaje de silenciador,car,510,muffler-mount-kit,
688bf07e20d85dee5225632e,ALFOMBRILLAS DE COCHE,Alfombrillas de coche,car,511,car-mats,
688bf07e20d85dee5225632e,ACCESORIOS PARA EL INTERIOR DEL COCHE,Accesorios para el interior del coche,car,512,interior-accessories,
688bf07e20d85dee5225632e,ACCESORIOS PARA LA LIMPIEZA Y CUIDADO DEL COCHE,Accesorios para la limpieza y cuidado del coche,car,513,cleaning-accessories,
688bf07e20d85dee5225632e,ACCESORIOS DE INVIERNO PARA COCHE,Accesorios de invierno para coche,car,514,winter-accessories,
688bf07e20d85dee5225632e,EMERGENCIAS Y PRIMEROS AUXLIOS EN CARRETERA,Emergencias y primeros auxilios en carretera,car,515,emergency-kit,
688bf07e20d85dee5225632e,ELECTRÓNICA DEL COCHE,Electrónica del coche,car,516,car-electronics,
688bf07e20d85dee5225632e,ACCESORIOS DE TELÉFONO PARA COCHE,Accesorios de teléfono para coche,car,517,phone-accessories,
688bf07e20d85dee5225632e,ACCESORIOS INFANTILES PARA COCHE,Accesorios infantiles para coche,car,518,child-accessories,
688bf07e20d85dee5225632e,ACCESORIOS PARA NEUMÁTICOS Y RUEDAS,Accesorios para neumáticos y ruedas,car,519,tire-accessories,
688bf07e20d85dee5225632e,BARRAS DE TECHO Y PORTAEQUIPAJES PARA COCHE,Barras de techo y portaequipajes para coche,car,520,roof-rack,
688bf07e20d85dee5225632e,ACCESORIOS EXTERIORES PARA COCHES,Accesorios exteriores para coches,car,521,exterior-accessories,
688bf07e20d85dee5225632e,ACCESORIOS DE COCHE PARA PERROS,Accesorios de coche para perros,car,522,dog-accessories,
688bf07e20d85dee5225632e,ENTRETENIMIENTO EN EL COCHE,Entretenimiento en el coche,car,523,entertainment,
688bf07e20d85dee5225632e,ACCESORIOS DE CARGA,Accesorios de carga,car,524,cargo-accessories,
688bf07e20d85dee5225632e,MICROMOVILIDAD,Micromovilidad,car,525,micromobility,
688bf07e20d85dee5225632e,AMBIENTADOR,Ambientador,car,526,air-freshener,
688bf07e20d85dee5225632e,REPELENTE DE ROEDORES,Repelente de roedores,car,527,rodent-repellent,
688bf07e20d85dee5225632f,BUJÍA DE ENCENDIDO,Bujía de encendido,car,528,spark-plug,
688bf07e20d85dee5225632f,BUJÍAS DE PRECALENTAMIENTO,Bujías de precalentamiento,car,529,glow-plug,
688bf07e20d85dee5225632f,BOBINA DE ENCENDIDO,Bobina de encendido,car,530,ignition-coil,
688bf07e20d85dee5225632f,CABLES DE BUJÍAS,Cables de bujías,car,531,spark-plug-wire,
688bf07e20d85dee5225632f,CONECTOR DE LA BUJÍA DE ENCENDIDO,Conector de la bujía de encendido,car,532,spark-plug-connector,
688bf07e20d85dee5225632f,SENSOR DE CIGÜEÑAL,Sensor del cigüeñal,car,533,crankshaft-sensor,
688bf07e20d85dee5225632f,SENSOR DE ARBOL DE LEVAS,Sensor del árbol de levas,car,534,camshaft-sensor,
688bf07e20d85dee5225632f,SENSOR DE DETONACIÓN,Sensor de detonación,car,535,knock-sensor,
688bf07e20d85dee5225632f,RELÉ DE PRECALENTAMIENTO,Relé de precalentamiento,car,536,glow-plug-relay,
688bf07e20d85dee5225632f,TAPA DE DELCO,Tapa del delco,car,537,distributor-cap,
688bf07e20d85dee5225632f,DELCO,Delco,car,538,distributor,
688bf07e20d85dee5225632f,ROTOR DE DISTRIBUCIÓN,Rotor de distribución,car,539,distributor-rotor,
688bf07e20d85dee5225632f,MÓDULO DE ENCENDIDO,Módulo de encendido,car,540,ignition-module,
688bf07e20d85dee5225632f,JUNTA DE CÁRTER DE DISTRIBUCIÓN,Junta del cárter de distribución,car,541,distributor-gasket,
688bf07e20d85dee5225632f,UNIDAD DE CONTROL MANDO DEL MOTOR,Unidad de control y mando del motor,car,542,ecu,
688bf07e20d85dee5225632f,CINTA ELÉCTRICA LÍQUIDA,Cinta eléctrica líquida,car,543,liquid-electrical-tape,
688bf07e20d85dee5225632f,LÍQUIDOO DE ARRANQUE,Líquido de arranque,car,544,starting-fluid,
688bf07e20d85dee5225632f,KIT DE REPARACIÓN DEL DISTRIBUIDOR DE ENCENDIDO,Kit de reparación del distribuidor de encendido,car,545,distributor-repair-kit,
688bf07e20d85dee5225632f,TAPA ANTIPOLVO DEL DISTRIBUDIOR DE ENCENDIDO,Tapa antipolvo del distribuidor de encendido,car,546,distributor-dust-cap,
688bf07e20d85dee5225632f,CÁPSULA DE VACÍO DEL DISTRIBUIDOR DE ENCENDIDO,Cápsula de vacío del distribuidor de encendido,car,547,distributor-vacuum-capsule,
688bf07e20d85dee5225632f,HERRAMIENTAS PARA ENCENDIDO / PRECALENTAMIENTO,Herramientas para encendido y precalentamiento,car,548,ignition-tools, 
