categoryName,name,description,vehicleType,order,icon,image
688c02b2df9078b46ff2cca8,SENSOR DE LLUVIA,Sensor de lluvia,car,466,rain-sensor,
688c02b2df9078b46ff2cca8,ESCOBILLA LIMPIAFAROS,Escobilla limpiafaros,car,467,headlight-wiper,
688c02b2df9078b46ff2cca9,SILENCIADOR TRASERO,Silenciador trasero,car,468,rear-muffler,
688c02b2df9078b46ff2cca9,SILENCIADOR INTERMEDIO,Silenciador intermedio,car,469,intermediate-muffler,
688c02b2df9078b46ff2cca9,TUBOS DE ESCAPE,Tubos de escape,car,470,exhaust-pipe,
688c02b2df9078b46ff2cca9,CATALIZADOR,Catalizador,car,471,catalytic-converter,
688c02b2df9078b46ff2cca9,FILTRO DE PARTÍCULAS,Filtro de partículas,car,472,particulate-filter,
688c02b2df9078b46ff2cca9,JUEGO DE MONATAJE DEL SISTEMA DE ESCAPE,Juego de montaje del sistema de escape,car,473,exhaust-mount-kit,
688c02b2df9078b46ff2cca9,TUBO FLEXIBLE DE ESCAPE,Tubo flexible de escape,car,474,flexible-exhaust-pipe,
688c02b2df9078b46ff2cca9,SILENCIADOR POSTERIOR,Silenciador posterior,car,475,rear-silencer,
688c02b2df9078b46ff2cca9,COLA DE ESCAPE,Cola de escape,car,476,exhaust-tail,
688c02b2df9078b46ff2cca9,SONDA LAMBDA,Sonda lambda,car,477,lambda-sensor,
688c02b2df9078b46ff2cca9,SENSOR PRESIÓN GAS DE ESCAPE,Sensor de presión de gas de escape,car,478,exhaust-pressure-sensor,
688c02b2df9078b46ff2cca9,SENSOR DE TEMPERATURA DE LOS GASES DE ESCAPE,Sensor de temperatura de los gases de escape,car,479,exhaust-temperature-sensor,
688c02b2df9078b46ff2cca9,RECONVERSIÓN EURO 1/ EURO2/ D3,Reconversión Euro 1/ Euro 2/ D3,car,480,euro-conversion,
688c02b2df9078b46ff2cca9,MÓDULO DOSIFICADOR,Módulo dosificador,car,481,dosing-module,
688c02b2df9078b46ff2cca9,VÁLVULA EGR,Válvula EGR,car,482,egr-valve,
688c02b2df9078b46ff2cca9,JUNTA DE VÁLVULA EGR,Junta de válvula EGR,car,483,egr-valve-gasket,
688c02b2df9078b46ff2cca9,VÁLVULA DE AIRE SECUNDARIO,Válvula de aire secundario,car,484,secondary-air-valve,
688c02b2df9078b46ff2cca9,BOMBA DE AIRE SECUNDARIO,Bomba de aire secundario,car,485,secondary-air-pump,
688c02b2df9078b46ff2cca9,REFRIGERADOR DE GAS DE ESCAPE,Refrigerador de gas de escape,car,486,exhaust-gas-cooler,
688c02b2df9078b46ff2cca9,SOPORTE TUBO DE ESCAPE,Soporte de tubo de escape,car,487,exhaust-pipe-bracket,
688c02b2df9078b46ff2cca9,JUNTA DE ESCAPE,Junta de escape,car,488,exhaust-gasket,
688c02b2df9078b46ff2cca9,ABRAZADERA DE TUBO DE ESCAPE,Abrazadera de tubo de escape,car,489,exhaust-pipe-clamp,
688c02b2df9078b46ff2cca9,ABRAZADERA DEL TUBO DE ESCAPE,Abrazadera del tubo de escape,car,490,exhaust-pipe-clamp,
688c02b2df9078b46ff2cca9,CINTA DE GOMA DE LA LÍNEA DE ESCAPE,Cinta de goma de la línea de escape,car,491,exhaust-rubber-tape,
688c02b2df9078b46ff2cca9,ANILLO DE SOPORTE SILENCIADOR,Anillo de soporte de silenciador,car,492,muffler-support-ring,
688c02b2df9078b46ff2cca9,TURBOCOMPRESOR,Turbocompresor,car,493,turbo,
688c02b2df9078b46ff2cca9,INTERCOOLER,Intercooler,car,494,intercooler,
688c02b2df9078b46ff2cca9,JUNTA DE TURBOCOMPRESOR,Junta del turbocompresor,car,495,turbo-gasket,
688c02b2df9078b46ff2cca9,TRANSDUCTOR DE PRESIÓN,Transductor de presión,car,496,pressure-transducer,
688c02b2df9078b46ff2cca9,MANGUERA TURBO,Manguera del turbo,car,497,turbo-hose,
688c02b2df9078b46ff2cca9,SENSOR DE PERSIÓN DE ADMISIÓN,Sensor de presión de admisión,car,498,intake-pressure-sensor,
688c02b2df9078b46ff2cca9,VÁLVULA DE ALIVIO,Válvula de alivio,car,499,relief-valve,
688c02b2df9078b46ff2cca9,JUNTA COLECTOR DE ESCAPE,Junta del colector de escape,car,500,exhaust-manifold-gasket,
688c02b2df9078b46ff2cca9,COLECTORES DE ESCAPE,Colectores de escape,car,501,exhaust-manifold,
688c02b2df9078b46ff2cca9,SELLADOR DE ESCAPES,Sellador de escapes,car,502,exhaust-sealant,
688c02b2df9078b46ff2cca9,LÍQUIDO DE ESCAPE DIPESEL / ADBLUE,Líquido de escape diésel / AdBlue,car,503,adblue,
688c02b2df9078b46ff2cca9,PINTURA DEL MOTOR Y ALTA TEMPERATURA,Pintura del motor y alta temperatura,car,504,high-temp-paint,
688c02b2df9078b46ff2cca9,LIMPIADOR DEL FILTRO DE PARTÍCULAS,Limpiador del filtro de partículas,car,505,particulate-filter-cleaner,
688c02b2df9078b46ff2cca9,ALETA DE GASES DE ESCAPE,Aleta de gases de escape,car,506,exhaust-gas-flap,
688c02b2df9078b46ff2cca9,JUEGO DE MONATAJE CATALIZADO,Juego de montaje de catalizador,car,507,catalytic-converter-mount-kit,
688c02b2df9078b46ff2cca9,PROTECTOR ANTITÉRMICO,Protector antitérmico,car,508,heat-protector,
688c02b2df9078b46ff2cca9,KIT DE MONATAJE COLECTOR DE ESCAPE,Kit de montaje de colector de escape,car,509,exhaust-manifold-mount-kit,
688c02b2df9078b46ff2cca9,JUEGO DE MONTAJE SILENCIADOR,Juego de montaje de silenciador,car,510,muffler-mount-kit,
688c02b2df9078b46ff2ccaa,ALFOMBRILLAS DE COCHE,Alfombrillas de coche,car,511,car-mats,
688c02b2df9078b46ff2ccaa,ACCESORIOS PARA EL INTERIOR DEL COCHE,Accesorios para el interior del coche,car,512,interior-accessories,
688c02b2df9078b46ff2ccaa,ACCESORIOS PARA LA LIMPIEZA Y CUIDADO DEL COCHE,Accesorios para la limpieza y cuidado del coche,car,513,cleaning-accessories,
688c02b2df9078b46ff2ccaa,ACCESORIOS DE INVIERNO PARA COCHE,Accesorios de invierno para coche,car,514,winter-accessories,
688c02b2df9078b46ff2ccaa,EMERGENCIAS Y PRIMEROS AUXLIOS EN CARRETERA,Emergencias y primeros auxilios en carretera,car,515,emergency-kit,
688c02b2df9078b46ff2ccaa,ELECTRÓNICA DEL COCHE,Electrónica del coche,car,516,car-electronics,
688c02b2df9078b46ff2ccaa,ACCESORIOS DE TELÉFONO PARA COCHE,Accesorios de teléfono para coche,car,517,phone-accessories,
688c02b2df9078b46ff2ccaa,ACCESORIOS INFANTILES PARA COCHE,Accesorios infantiles para coche,car,518,child-accessories,
688c02b2df9078b46ff2ccaa,ACCESORIOS PARA NEUMÁTICOS Y RUEDAS,Accesorios para neumáticos y ruedas,car,519,tire-accessories,
688c02b2df9078b46ff2ccaa,BARRAS DE TECHO Y PORTAEQUIPAJES PARA COCHE,Barras de techo y portaequipajes para coche,car,520,roof-rack,
688c02b2df9078b46ff2ccaa,ACCESORIOS EXTERIORES PARA COCHES,Accesorios exteriores para coches,car,521,exterior-accessories,
688c02b2df9078b46ff2ccaa,ACCESORIOS DE COCHE PARA PERROS,Accesorios de coche para perros,car,522,dog-accessories,
688c02b2df9078b46ff2ccaa,ENTRETENIMIENTO EN EL COCHE,Entretenimiento en el coche,car,523,entertainment,
688c02b2df9078b46ff2ccaa,ACCESORIOS DE CARGA,Accesorios de carga,car,524,cargo-accessories,
688c02b2df9078b46ff2ccaa,MICROMOVILIDAD,Micromovilidad,car,525,micromobility,
688c02b2df9078b46ff2ccaa,AMBIENTADOR,Ambientador,car,526,air-freshener,
688c02b2df9078b46ff2ccaa,REPELENTE DE ROEDORES,Repelente de roedores,car,527,rodent-repellent,
688c02b2df9078b46ff2ccab,BUJÍA DE ENCENDIDO,Bujía de encendido,car,528,spark-plug,
688c02b2df9078b46ff2ccab,BUJÍAS DE PRECALENTAMIENTO,Bujías de precalentamiento,car,529,glow-plug,
688c02b2df9078b46ff2ccab,BOBINA DE ENCENDIDO,Bobina de encendido,car,530,ignition-coil,
688c02b2df9078b46ff2ccab,CABLES DE BUJÍAS,Cables de bujías,car,531,spark-plug-wire,
688c02b2df9078b46ff2ccab,CONECTOR DE LA BUJÍA DE ENCENDIDO,Conector de la bujía de encendido,car,532,spark-plug-connector,
688c02b2df9078b46ff2ccab,SENSOR DE CIGÜEÑAL,Sensor del cigüeñal,car,533,crankshaft-sensor,
688c02b2df9078b46ff2ccab,SENSOR DE ARBOL DE LEVAS,Sensor del árbol de levas,car,534,camshaft-sensor,
688c02b2df9078b46ff2ccab,SENSOR DE DETONACIÓN,Sensor de detonación,car,535,knock-sensor,
688c02b2df9078b46ff2ccab,RELÉ DE PRECALENTAMIENTO,Relé de precalentamiento,car,536,glow-plug-relay,
688c02b2df9078b46ff2ccab,TAPA DE DELCO,Tapa del delco,car,537,distributor-cap,
688c02b2df9078b46ff2ccab,DELCO,Delco,car,538,distributor,
688c02b2df9078b46ff2ccab,ROTOR DE DISTRIBUCIÓN,Rotor de distribución,car,539,distributor-rotor,
688c02b2df9078b46ff2ccab,MÓDULO DE ENCENDIDO,Módulo de encendido,car,540,ignition-module,
688c02b2df9078b46ff2ccab,JUNTA DE CÁRTER DE DISTRIBUCIÓN,Junta del cárter de distribución,car,541,distributor-gasket,
688c02b2df9078b46ff2ccab,UNIDAD DE CONTROL MANDO DEL MOTOR,Unidad de control y mando del motor,car,542,ecu,
688c02b2df9078b46ff2ccab,CINTA ELÉCTRICA LÍQUIDA,Cinta eléctrica líquida,car,543,liquid-electrical-tape,
688c02b2df9078b46ff2ccab,LÍQUIDOO DE ARRANQUE,Líquido de arranque,car,544,starting-fluid,
688c02b2df9078b46ff2ccab,KIT DE REPARACIÓN DEL DISTRIBUIDOR DE ENCENDIDO,Kit de reparación del distribuidor de encendido,car,545,distributor-repair-kit,
688c02b2df9078b46ff2ccab,TAPA ANTIPOLVO DEL DISTRIBUDIOR DE ENCENDIDO,Tapa antipolvo del distribuidor de encendido,car,546,distributor-dust-cap,
688c02b2df9078b46ff2ccab,CÁPSULA DE VACÍO DEL DISTRIBUIDOR DE ENCENDIDO,Cápsula de vacío del distribuidor de encendido,car,547,distributor-vacuum-capsule,
688c02b2df9078b46ff2ccab,HERRAMIENTAS PARA ENCENDIDO / PRECALENTAMIENTO,Herramientas para encendido y precalentamiento,car,548,ignition-tools,
